,PT_NDMI_0,PT_NDMI_1,PT_NDMI_2,PT_NDMI_3,PT_NDMI_4,PT_NDMI_5,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_0,PT_NDVI_1,PT_NDVI_2,PT_NDVI_3,PT_NDVI_4,PT_NDVI_5,area,LT_mag,NDVI_slope,NDVI_intercept,NDVI_rvalue,NDVI_pvalue,NDMI_slope,NDMI_intercept,NDMI_rvalue,NDMI_pvalue,NBR_slope,NBR_intercept,NBR_rvalue,NBR_pvalue,label
40098,-0.09,-0.06,0.1,0.06,0.04,0.0,0.19,0.22,0.37,0.34,0.35,0.3,0.35,0.4,0.38,0.5,0.47,0.48,31458.52,380.59,0.02499999999999999,0.3710000000000001,0.7497001798800839,0.14454617683426746,0.0059999999999999975,0.010000000000000012,0.15554275420956373,0.8027582990189153,0.013999999999999995,0.274,0.37257240678864456,0.5368414033356929,2.0
841,0.17,0.08,0.18,0.08,0.17,0.1,0.42,0.34,0.43,0.36,0.47,0.38,0.33,0.43,0.47,0.43,0.43,0.42,8673.0,509.77,-0.006,0.454,-0.4866642633922878,0.4057715693079176,0.003000000000000003,0.113,0.09642365197998384,0.8774201028539865,0.011999999999999995,0.36000000000000004,0.35666297896665833,0.5557031385680835,1.0
6062,0.01,0.02,0.1,0.11,0.19,0.2,0.26,0.28,0.38,0.39,0.49,0.5,0.38,0.44,0.47,0.42,0.56,0.62,157503.0,451.79,0.04500000000000001,0.36700000000000005,0.8373632935103853,0.07678432565304315,0.045000000000000005,-0.010999999999999982,0.9655674197014678,0.007630137030576725,0.054999999999999986,0.24300000000000005,0.9621032142443144,0.008805482537899917,2.0
661,0.13,0.14,0.15,0.13,0.16,0.13,0.37,0.43,0.43,0.43,0.45,0.39,0.37,0.49,0.46,0.43,0.36,0.32,22737.58,365.58,-0.044,0.5439999999999999,-0.9868348688357648,0.0018097231866328765,-0.0010000000000000009,0.14500000000000002,-0.12126781251816662,0.8459763034682741,-0.005999999999999995,0.444,-0.43301270189221897,0.4664204661472507,1.0
46491,-0.07,0.0,-0.04,0.08,0.02,0.04,0.08,0.21,0.2,0.35,0.3,0.32,0.25,0.34,0.38,0.44,0.47,0.42,28276.35,801.77,0.02499999999999999,0.335,0.7752170911825529,0.1235277574221282,0.014000000000000002,-0.02200000000000001,0.4949747468305834,0.3965525940245113,0.032,0.18000000000000002,0.7517455771759034,0.14282574562323244,1.0
52054,0.03,0.08,0.07,0.08,0.09,0.09,0.19,0.35,0.35,0.35,0.34,0.33,0.18,0.36,0.52,0.54,0.53,0.51,7504.44,385.56,0.031000000000000007,0.399,0.6567560778409055,0.2285627848250344,0.0039999999999999975,0.07,0.7559289460184545,0.13932596855884308,-0.004999999999999988,0.35899999999999993,-0.8838834764831843,0.04666188191978215,1.0
10759,0.02,0.02,0.04,0.08,0.05,0.01,0.26,0.25,0.31,0.37,0.32,0.31,0.33,0.33,0.39,0.45,0.42,0.48,13078.35,427.58,0.032999999999999995,0.315,0.904194430179465,0.03508151471548198,-0.0009999999999999996,0.043,-0.05773502691896256,0.9265303402318036,0.013,0.273,0.4818120558297159,0.4111769360097784,2.0
627,0.36,0.02,0.13,0.07,0.13,0.04,0.56,0.21,0.37,0.31,0.37,0.26,0.38,0.35,0.45,0.39,0.26,0.34,52845.97,594.47,-0.02099999999999999,0.4209999999999999,-0.4758004171509157,0.417896748113786,0.003999999999999999,0.06599999999999999,0.12475657231036105,0.8415680153298499,0.010000000000000005,0.2739999999999999,0.22633936510629646,0.714295622257263,1.0
34959,0.06,0.13,0.16,0.14,0.16,0.15,0.37,0.46,0.49,0.48,0.51,0.5,0.41,0.49,0.61,0.62,0.63,0.61,19967.76,373.16,0.026,0.514,0.7134676899329873,0.1759891977904518,0.0039999999999999975,0.13600000000000004,0.4850712500726659,0.4075443578938428,0.009999999999999998,0.45799999999999996,0.8219949365267865,0.08770664700806546,2.0
45737,-0.14,-0.11,-0.08,-0.12,-0.02,-0.04,0.13,0.17,0.22,0.17,0.28,0.28,0.31,0.39,0.4,0.33,0.47,0.47,56774.27,336.87,0.02299999999999999,0.3430000000000001,0.61295205952238,0.27164512676955777,0.020000000000000004,-0.134,0.7293249574894729,0.16200773717781272,0.028000000000000004,0.14,0.8042789854699965,0.10083475385086127,2.0
20653,-0.03,-0.03,-0.01,-0.05,-0.0,-0.02,0.17,0.19,0.26,0.19,0.28,0.23,0.28,0.36,0.41,0.29,0.42,0.31,209192.8,428.22,-0.008999999999999998,0.385,-0.24513061981627945,0.6910445281410811,0.003,-0.031,0.2465984809580359,0.6892329580556027,0.010000000000000005,0.2,0.3892494720807615,0.5172086024784394,1.0
986,0.31,0.0,0.1,0.08,0.11,0.11,0.61,0.2,0.3,0.32,0.37,0.36,0.36,0.34,0.42,0.47,0.47,0.39,19295.86,486.32,0.014999999999999998,0.373,0.4280476091515123,0.4721263205523962,0.023000000000000003,0.010999999999999982,0.7842934903910446,0.116292618182181,0.039,0.19299999999999995,0.9091921880343059,0.032397605251328,1.0
52050,0.2,0.04,0.04,0.03,-0.02,0.01,0.51,0.26,0.31,0.3,0.23,0.25,0.58,0.37,0.47,0.49,0.43,0.48,42452.39,697.9,0.018000000000000002,0.3940000000000001,0.5785419118799026,0.30682982248224144,-0.012,0.055999999999999994,-0.7442084075352507,0.14919518285984232,-0.010000000000000002,0.30000000000000004,-0.46625240412015706,0.42862052146938057,1.0
52089,0.03,0.06,-0.11,-0.06,-0.11,-0.07,0.35,0.22,0.11,0.16,0.11,0.15,0.51,0.22,0.38,0.42,0.37,0.41,25794.02,256.07,0.037000000000000005,0.249,0.7228548152772213,0.1676721682196237,-0.026,0.020000000000000004,-0.5890862307582769,0.2959299902329349,-0.014000000000000002,0.192,-0.4889012070387048,0.40328522156262536,1.0
23665,-0.15,-0.1,-0.12,0.01,0.02,-0.01,-0.02,0.06,0.06,0.19,0.25,0.27,0.17,0.35,0.39,0.3,0.38,0.47,23899.17,834.87,0.023,0.309,0.5845778529416513,0.3005779072405297,0.032,-0.136,0.7761140001162654,0.12280700360591933,0.06100000000000001,-0.017000000000000043,0.9535907342081016,0.011917751013418429,1.0
51482,-0.03,0.15,0.19,0.2,0.16,0.19,0.19,0.39,0.51,0.49,0.44,0.47,0.38,0.5,0.65,0.66,0.51,0.64,12702.02,424.36,0.014000000000000002,0.55,0.2773500981126146,0.6514479648481509,0.005000000000000003,0.163,0.3646624787447365,0.5462033995328519,0.008999999999999992,0.433,0.30338993810845866,0.6197225795492665,1.0
17634,0.01,-0.01,0.03,0.03,0.08,0.04,0.23,0.26,0.3,0.31,0.35,0.34,0.37,0.41,0.45,0.45,0.3,0.48,41735.67,421.18,-0.0010000000000000009,0.42100000000000004,-0.02242806520081285,0.97144609471106,0.015000000000000003,-0.01100000000000001,0.73899695862322,0.15364646086529635,0.021000000000000005,0.24900000000000005,0.9317243348869196,0.021195043266404662,1.0
59152,0.11,-0.03,0.18,0.12,0.12,0.13,0.29,0.16,0.36,0.39,0.36,0.4,0.33,0.35,0.32,0.52,0.47,0.52,48149.04,409.35,0.049000000000000016,0.2889999999999999,0.8153089489086592,0.09259541580314454,0.026,0.025999999999999995,0.5208340021397525,0.3681919684462827,0.048000000000000015,0.18999999999999995,0.7674353752692953,0.12983350035198896,1.0
31563,0.14,0.34,0.22,0.29,0.36,0.38,0.48,0.58,0.58,0.64,0.68,0.68,0.57,0.5,0.68,0.73,0.76,0.65,32750.46,247.62,0.038000000000000006,0.5499999999999999,0.5940401295066864,0.2908445263023441,0.021999999999999995,0.25199999999999995,0.5419311029903611,0.345437414241979,0.030000000000000027,0.5419999999999999,0.944911182523068,0.015392438073302296,2.0
6956,-0.15,-0.12,-0.1,0.01,0.06,0.07,0.07,0.12,0.13,0.26,0.34,0.34,0.32,0.34,0.37,0.47,0.51,0.53,15289.36,639.62,0.052000000000000005,0.2879999999999999,0.9703113821206988,0.0061132940804324454,0.054000000000000006,-0.17800000000000002,0.9587981127083872,0.009977164087234777,0.06500000000000003,0.04299999999999998,0.9493351364851024,0.013585194223958326,1.0
59441,0.2,0.17,0.22,0.24,0.28,0.24,0.46,0.43,0.46,0.51,0.55,0.47,0.49,0.52,0.52,0.58,0.58,0.49,169475.85,330.47,-1.1102230246251566e-17,0.5379999999999999,-4.361367940788266e-16,0.9999999999999994,0.02,0.16999999999999998,0.7905694150420948,0.11136715471408384,0.016999999999999998,0.433,0.5756926422568066,0.3097925062779108,2.0
972,0.26,0.15,0.26,0.23,0.26,0.21,0.49,0.35,0.48,0.48,0.52,0.47,0.4,0.33,0.5,0.5,0.49,0.45,9020.21,451.0,0.023,0.385,0.5028598898636201,0.3878517529714707,0.012,0.18600000000000005,0.4170288281141494,0.4848418371879948,0.028000000000000004,0.376,0.6872329711433423,0.1998296586257844,1.0
42060,-0.14,-0.1,-0.01,0.01,-0.02,0.01,0.1,0.15,0.24,0.29,0.26,0.23,0.29,0.34,0.39,0.45,0.42,0.35,660335.24,437.35,0.004999999999999988,0.375,0.17049858486761796,0.7839708649645408,0.021,-0.085,0.7298004491997617,0.16159368554794268,0.018000000000000006,0.17999999999999994,0.5447047794019224,0.3424725807423072,2.0
1526,0.11,0.15,0.12,0.18,0.15,0.19,0.35,0.4,0.34,0.46,0.37,0.49,0.41,0.43,0.34,0.54,0.34,0.5,40419.08,482.12,0.014000000000000002,0.38799999999999996,0.24297354707521815,0.693707950448053,0.011000000000000005,0.125,0.6267831705280088,0.25782648838918804,0.02099999999999999,0.349,0.5337449961641162,0.3542243514012371,1.0
45432,0.0,0.09,0.14,0.15,0.2,0.25,0.28,0.37,0.46,0.47,0.52,0.52,0.43,0.44,0.59,0.62,0.63,0.55,358370.29,557.12,0.026000000000000013,0.488,0.5338460155295685,0.3541155870151633,0.038000000000000006,0.05199999999999999,0.9837827088491458,0.0024731020679798835,0.036000000000000004,0.36,0.9270471647242884,0.023393043161334844,2.0
829,0.09,-0.01,0.07,0.05,0.1,0.08,0.25,0.17,0.29,0.28,0.37,0.34,0.27,0.36,0.44,0.42,0.42,0.42,2716259.26,613.81,0.009999999999999998,0.3820000000000001,0.5212860351426867,0.3677007281581276,0.021,-0.0049999999999999906,0.7892283294029704,0.11241427081959128,0.04200000000000001,0.16399999999999995,0.8682431421244593,0.05626247144186994,1.0
46356,-0.26,-0.11,-0.05,-0.01,-0.04,0.04,-0.11,0.08,0.2,0.26,0.15,0.33,0.16,0.27,0.36,0.45,0.24,0.48,6705.2,625.77,0.029999999999999995,0.27,0.44721359549995787,0.4501848557521009,0.031,-0.127,0.8904517339132103,0.04280296700578976,0.045,0.069,0.7366169300306075,0.15569197816137234,1.0
52710,0.09,0.08,0.18,0.28,0.33,0.35,0.4,0.36,0.49,0.55,0.63,0.65,0.5,0.49,0.55,0.62,0.74,0.73,87746.27,433.6,0.06699999999999999,0.42500000000000016,0.965855135605694,0.0075350307551031205,0.06899999999999999,0.03700000000000009,0.966951949307838,0.007176091410517816,0.07200000000000001,0.3199999999999999,0.9697904251926576,0.006274410985647839,2.0
55082,-0.05,0.08,0.11,0.11,0.08,0.13,0.23,0.36,0.38,0.38,0.35,0.4,0.4,0.54,0.55,0.57,0.57,0.59,9477.24,348.71,0.011999999999999978,0.528,0.9733285267845752,0.005207858944662842,0.007000000000000001,0.081,0.510527470242631,0.3794351400750857,0.0050000000000000044,0.359,0.4055535528269064,0.4981595106502173,2.0
23430,-0.28,-0.2,-0.08,-0.03,0.05,-0.05,-0.18,-0.03,0.19,0.27,0.26,0.26,0.26,0.38,0.44,0.48,0.37,0.49,3074.05,918.0,0.014999999999999998,0.3870000000000001,0.4280476091515121,0.4721263205523963,0.04300000000000001,-0.1910000000000001,0.7476282531022751,0.14629507488524982,0.065,-0.0050000000000000044,0.8087179779143392,0.09749316821611212,1.0
44982,0.1,0.02,0.09,0.03,0.03,0.07,0.21,0.2,0.33,0.28,0.29,0.36,0.23,0.43,0.47,0.42,0.46,0.47,44358.16,559.04,0.007000000000000001,0.429,0.4719399037242695,0.42222518228891226,0.004000000000000003,0.036000000000000004,0.20851441405707485,0.7364477800197852,0.027999999999999997,0.208,0.7307940513606327,0.16072946296652807,1.0
20070,0.07,0.11,0.14,0.17,0.12,0.15,0.39,0.41,0.46,0.49,0.46,0.47,0.47,0.53,0.41,0.6,0.51,0.55,33758.16,378.9,0.014000000000000007,0.4779999999999999,0.31622776601683805,0.6041813035905915,0.0059999999999999975,0.12000000000000002,0.3973597071195129,0.5077145794241346,0.012,0.422,0.6432675209026768,0.24161354958339296,2.0
17171,-0.02,-0.01,-0.01,0.12,0.14,0.07,0.23,0.28,0.29,0.45,0.47,0.41,0.32,0.45,0.49,0.54,0.6,0.51,39742.44,421.08,0.023,0.449,0.6459043497469901,0.2390467776484789,0.031,-0.031,0.6952700212251978,0.1924351548681382,0.04399999999999999,0.24800000000000005,0.7778174593052021,0.1214415817709964,2.0
11474,0.11,0.13,0.17,0.11,0.15,0.16,0.31,0.36,0.38,0.36,0.44,0.46,0.37,0.49,0.28,0.51,0.51,0.62,25510.74,408.0,0.049,0.335,0.6249268011787381,0.2596699547788845,0.0039999999999999975,0.13200000000000006,0.26261286571944503,0.6695150092046585,0.02600000000000001,0.322,0.8764598212022148,0.05114816637370315,1.0
15974,-0.07,0.01,-0.01,0.07,0.05,0.09,0.19,0.26,0.29,0.28,0.37,0.4,0.36,0.31,0.46,0.32,0.53,0.57,140496.18,483.74,0.05899999999999999,0.261,0.7836769818337359,0.11677990709126547,0.022000000000000002,-0.024,0.8387421368293256,0.07582649117357959,0.036000000000000004,0.212,0.92951600308978,0.022224088733295504,2.0
